Decade,Decade_Label,Month,Label,q05,q95,mean,.group
1940,1940 - 1949,2,"DWD, monthly 'precipitation'",16.059756097560975,88.2644124168514,43.49312638580931,74
1940,1940 - 1949,3,"DWD, monthly 'precipitation'",10.454046563192904,59.85992239467848,33.16452328159645,75
1940,1940 - 1949,4,"DWD, monthly 'precipitation'",18.282538802660753,46.44728381374722,31.1079822616408,76
1940,1940 - 1949,5,"DWD, monthly 'precipitation'",20.70582039911308,61.721729490022156,40.21807095343681,77
1940,1940 - 1949,6,"DWD, monthly 'precipitation'",38.62982261640798,101.00022172948998,64.43325942350333,78
1940,1940 - 1949,7,"DWD, monthly 'precipitation'",32.020066518847,104.36651884700665,61.28070953436807,79
1940,1940 - 1949,8,"DWD, monthly 'precipitation'",29.835532150776054,125.89972283813742,68.01740576496674,80
1940,1940 - 1949,9,"DWD, monthly 'precipitation'",12.591297117516628,57.40243902439023,34.44445676274945,81
1940,1940 - 1949,10,"DWD, monthly 'precipitation'",6.079490022172949,77.97743902439018,34.72416851441242,82
1940,1940 - 1949,11,"DWD, monthly 'precipitation'",19.657483370288247,107.22450110864743,56.306762749445674,83
1940,1940 - 1949,12,"DWD, monthly 'precipitation'",11.32261640798226,80.30083148558757,41.91674057649667,84
1950,1950 - 1959,1,"DWD, monthly 'precipitation'",28.12206208425721,57.21452328159645,41.87538802660754,85
1950,1950 - 1959,2,"DWD, monthly 'precipitation'",9.806873614190687,67.65570953436807,36.37062084257206,86
1950,1950 - 1959,3,"DWD, monthly 'precipitation'",10.188525498891352,52.033647450110855,26.02228381374723,87
1950,1950 - 1959,4,"DWD, monthly 'precipitation'",11.209977827050999,83.40681818181815,41.51629711751663,88
1950,1950 - 1959,5,"DWD, monthly 'precipitation'",27.646452328159647,77.72572062084257,46.05842572062084,89
1950,1950 - 1959,6,"DWD, monthly 'precipitation'",38.36851441241686,151.34440133037683,76.16319290465631,90
1950,1950 - 1959,7,"DWD, monthly 'precipitation'",46.246729490022176,125.02710643015516,80.78170731707317,91
1950,1950 - 1959,8,"DWD, monthly 'precipitation'",27.49961197339246,100.37300443458977,59.71086474501109,92
1950,1950 - 1959,9,"DWD, monthly 'precipitation'",11.620676274944566,84.26884700665187,49.41929046563193,93
1950,1950 - 1959,10,"DWD, monthly 'precipitation'",4.820177383592017,71.84639689578711,39.48248337028825,94
1950,1950 - 1959,11,"DWD, monthly 'precipitation'",17.12039911308204,56.24539911308204,35.6360310421286,95
1950,1950 - 1959,12,"DWD, monthly 'precipitation'",19.67211751662971,72.93824833702882,40.557871396895784,96
1960,1960 - 1969,1,"DWD, monthly 'precipitation'",19.18791574279379,57.56563192904656,41.907871396895786,97
1960,1960 - 1969,2,"DWD, monthly 'precipitation'",11.303270509977827,66.06042128603103,36.412749445676276,98
1960,1960 - 1969,3,"DWD, monthly 'precipitation'",18.007538802660754,52.986474501108646,35.65809312638581,99
1960,1960 - 1969,4,"DWD, monthly 'precipitation'",15.331374722838136,69.81541019955654,40.663747228381375,100
1960,1960 - 1969,5,"DWD, monthly 'precipitation'",31.027937915742793,106.94079822616403,57.91807095343681,101
1960,1960 - 1969,6,"DWD, monthly 'precipitation'",34.88647450110865,119.8916851441241,67.93226164079823,102
1960,1960 - 1969,7,"DWD, monthly 'precipitation'",14.733037694013303,100.2044900221729,57.2430155210643,103
1960,1960 - 1969,8,"DWD, monthly 'precipitation'",34.99983370288248,101.18292682926827,68.02117516629711,104
1960,1960 - 1969,9,"DWD, monthly 'precipitation'",12.434645232815964,86.32184035476713,43.90587583148559,105
1960,1960 - 1969,10,"DWD, monthly 'precipitation'",7.201053215077605,85.31796008869173,36.74412416851441,106
1960,1960 - 1969,11,"DWD, monthly 'precipitation'",27.18481152993348,83.93070953436806,54.29889135254989,107
1960,1960 - 1969,12,"DWD, monthly 'precipitation'",12.879656319290465,76.80554323725053,46.4470066518847,108
1970,1970 - 1979,1,"DWD, monthly 'precipitation'",18.26579822616408,78.81069844789351,38.71818181818182,109
1970,1970 - 1979,2,"DWD, monthly 'precipitation'",6.324113082039911,60.45787139689578,29.77228381374723,110
1970,1970 - 1979,3,"DWD, monthly 'precipitation'",12.8450110864745,61.144290465631926,32.44445676274945,111
1970,1970 - 1979,4,"DWD, monthly 'precipitation'",9.023946784922394,74.01202882483369,36.81962305986696,112
1970,1970 - 1979,5,"DWD, monthly 'precipitation'",28.17178492239468,88.215465631929,55.79223946784923,113
1970,1970 - 1979,6,"DWD, monthly 'precipitation'",28.744678492239466,105.19883592017734,63.71319290465632,114
1970,1970 - 1979,7,"DWD, monthly 'precipitation'",16.38852549889135,84.48098669623057,52.52206208425721,115
1970,1970 - 1979,8,"DWD, monthly 'precipitation'",14.342405764966742,119.02610864745003,58.0689578713969,116
1970,1970 - 1979,9,"DWD, monthly 'precipitation'",33.82272727272727,92.13276053215073,50.28137472283814,117
1970,1970 - 1979,10,"DWD, monthly 'precipitation'",14.83209534368071,93.18791574279372,41.535809312638584,118
1970,1970 - 1979,11,"DWD, monthly 'precipitation'",21.546452328159646,69.23059866962305,46.58137472283814,119
1970,1970 - 1979,12,"DWD, monthly 'precipitation'",17.45288248337029,108.70221729490018,54.66352549889135,120
1980,1980 - 1989,1,"DWD, monthly 'precipitation'",16.099889135254987,73.41280487804877,47.982039911308206,121
1980,1980 - 1989,2,"DWD, monthly 'precipitation'",16.144733924611973,69.95099778270506,34.60787139689579,122
1980,1980 - 1989,3,"DWD, monthly 'precipitation'",14.933314855875832,97.45077605321501,41.43747228381375,123
1980,1980 - 1989,4,"DWD, monthly 'precipitation'",10.377383592017738,77.83264966740575,43.46108647450111,124
1980,1980 - 1989,5,"DWD, monthly 'precipitation'",11.756651884700666,99.04634146341459,49.574390243902435,125
1980,1980 - 1989,6,"DWD, monthly 'precipitation'",26.199168514412417,109.500110864745,67.62250554323725,126
1980,1980 - 1989,7,"DWD, monthly 'precipitation'",17.95859201773836,108.32056541019955,54.67150776053215,127
1980,1980 - 1989,8,"DWD, monthly 'precipitation'",25.478270509977825,69.20243902439024,51.20066518847007,128
1980,1980 - 1989,9,"DWD, monthly 'precipitation'",11.281485587583148,65.26324833702881,39.48569844789357,129
1980,1980 - 1989,10,"DWD, monthly 'precipitation'",12.327439024390245,64.97461197339243,36.33093126385809,130
1980,1980 - 1989,11,"DWD, monthly 'precipitation'",26.628048780487802,69.69223946784922,45.419955654102,131
1980,1980 - 1989,12,"DWD, monthly 'precipitation'",33.42766075388027,93.23619733924608,58.06419068736142,132
1990,1990 - 1999,1,"DWD, monthly 'precipitation'",3.568680709534368,74.21879157427934,38.90975609756097,133
1990,1990 - 1999,2,"DWD, monthly 'precipitation'",10.402272727272727,64.76241685144123,40.35177383592018,134
1990,1990 - 1999,3,"DWD, monthly 'precipitation'",13.882039911308205,85.84972283813747,44.08348115299335,135
1990,1990 - 1999,4,"DWD, monthly 'precipitation'",13.990133037694013,49.470620842572046,33.90121951219512,136
1990,1990 - 1999,5,"DWD, monthly 'precipitation'",25.00482261640798,93.93209534368069,55.11252771618625,137
1990,1990 - 1999,6,"DWD, monthly 'precipitation'",26.695121951219512,135.36430155210638,69.95742793791574,138
1990,1990 - 1999,7,"DWD, monthly 'precipitation'",26.160643015521064,93.99246119733925,59.561751662971176,139
1990,1990 - 1999,8,"DWD, monthly 'precipitation'",33.374334811529934,89.54484478935697,54.080376940133036,140
1990,1990 - 1999,9,"DWD, monthly 'precipitation'",17.029157427937914,71.8909090909091,41.94523281596452,141
1990,1990 - 1999,10,"DWD, monthly 'precipitation'",10.81031042128603,80.49745011086469,34.44833702882484,142
1990,1990 - 1999,11,"DWD, monthly 'precipitation'",21.643957871396893,60.86103104212859,42.172949002217294,143
1990,1990 - 1999,12,"DWD, monthly 'precipitation'",21.263580931263856,86.25776053215074,55.70565410199556,144
2000,2000 - 2009,1,"DWD, monthly 'precipitation'",20.92189578713969,99.99977827050996,55.41452328159645,145
2000,2000 - 2009,2,"DWD, monthly 'precipitation'",12.642849223946785,75.53858093126382,45.798558758314854,146
2000,2000 - 2009,3,"DWD, monthly 'precipitation'",18.11042128603104,80.33946784922392,45.4049889135255,147
2000,2000 - 2009,4,"DWD, monthly 'precipitation'",2.442682926829268,59.47832594235031,29.249445676274945,148
2000,2000 - 2009,5,"DWD, monthly 'precipitation'",16.694623059866963,120.89939024390239,58.929157427937916,149
2000,2000 - 2009,6,"DWD, monthly 'precipitation'",24.83608647450111,101.2056541019955,52.1910199556541,150
2000,2000 - 2009,7,"DWD, monthly 'precipitation'",46.336086474501116,138.01491130820392,74.92993348115299,151
2000,2000 - 2009,8,"DWD, monthly 'precipitation'",26.860975609756096,116.85626385809309,68.54168514412417,152
2000,2000 - 2009,9,"DWD, monthly 'precipitation'",24.368791574279378,106.5777161862527,54.34279379157428,153
2000,2000 - 2009,10,"DWD, monthly 'precipitation'",14.3779933481153,91.10953436807094,45.81618625277162,154
2000,2000 - 2009,11,"DWD, monthly 'precipitation'",24.938470066518846,69.4320399113082,44.781263858093126,155
2000,2000 - 2009,12,"DWD, monthly 'precipitation'",21.506319290465633,60.841685144124156,40.86618625277162,156
2010,2010 - 2019,1,"DWD, monthly 'precipitation'",27.69767184035477,72.72560975609755,49.26208425720621,157
2010,2010 - 2019,2,"DWD, monthly 'precipitation'",5.537915742793791,40.90182926829267,24.363858093126385,158
2010,2010 - 2019,3,"DWD, monthly 'precipitation'",12.755986696230597,56.29240576496672,33.961862527716185,159
2010,2010 - 2019,4,"DWD, monthly 'precipitation'",11.76291574279379,35.526995565410196,25.29157427937916,160
2010,2010 - 2019,5,"DWD, monthly 'precipitation'",19.693847006651886,85.95072062084256,45.05410199556541,161
2010,2010 - 2019,6,"DWD, monthly 'precipitation'",16.96241685144124,139.17677383592007,68.6478935698448,162
2010,2010 - 2019,7,"DWD, monthly 'precipitation'",43.59379157427938,184.63985587583142,91.59889135254988,163
2010,2010 - 2019,8,"DWD, monthly 'precipitation'",17.248669623059865,98.92195121951215,50.73669623059867,164
2010,2010 - 2019,9,"DWD, monthly 'precipitation'",18.651829268292683,77.78375831485585,43.46219512195122,165
2010,2010 - 2019,10,"DWD, monthly 'precipitation'",18.530044345898006,73.55582039911306,44.04323725055432,166
2010,2010 - 2019,11,"DWD, monthly 'precipitation'",3.0447893569844786,85.70870288248335,44.22416851441242,167
2010,2010 - 2019,12,"DWD, monthly 'precipitation'",29.02766075388027,67.31435698447892,46.34146341463415,168
2020,2020 - 2029,1,"DWD, monthly 'precipitation'",33.811751662971176,47.36563192904656,39.48928307464893,169
2020,2020 - 2029,2,"DWD, monthly 'precipitation'",35.93514412416852,81.909977827051,59.5580192165558,170
2020,2020 - 2029,3,"DWD, monthly 'precipitation'",3.8464523281596477,33.3249445676275,21.620842572062084,171
2020,2020 - 2029,4,"DWD, monthly 'precipitation'",16.52217294900222,28.746008869179597,24.187361419068736,172
2020,2020 - 2029,5,"DWD, monthly 'precipitation'",29.212084257206207,54.436031042128604,39.10088691796009,173
2020,2020 - 2029,6,"DWD, monthly 'precipitation'",33.660310421286034,71.1719512195122,52.397634885439764,174
2020,2020 - 2029,7,"DWD, monthly 'precipitation'",32.16219512195122,64.51829268292683,47.39837398373984,175
2020,2020 - 2029,8,"DWD, monthly 'precipitation'",51.07937915742794,76.26541019955653,61.38950480413895,176
2020,2020 - 2029,9,"DWD, monthly 'precipitation'",34.63619733924612,53.91036585365854,44.27328159645233,177
2020,2020 - 2029,10,"DWD, monthly 'precipitation'",24.061973392461198,63.033370288248335,43.54767184035477,178
2020,2020 - 2029,11,"DWD, monthly 'precipitation'",18.612527716186253,61.32760532150776,39.970066518847005,179
2020,2020 - 2029,12,"DWD, monthly 'precipitation'",22.968458980044346,42.975,32.97172949002217,180
