Decade,Decade_Label,Month,Label,q05,q95,mean,.group
1970,1970 - 1979,1,"DWD, monthly 'drought index'",1.8636917960088693,8.268902439024387,3.6827050997782704,1
1970,1970 - 1979,2,"DWD, monthly 'drought index'",0.15615299334811528,6.331097560975608,2.4988913525498893,2
1970,1970 - 1979,3,"DWD, monthly 'drought index'",0.0019955654101995565,4.513747228381375,1.7298226164079822,3
1970,1970 - 1979,4,"DWD, monthly 'drought index'",9.977827050997783e-4,4.078381374722838,1.6434589800443458,4
1970,1970 - 1979,5,"DWD, monthly 'drought index'",0.5189024390243903,3.292461197339244,1.8472283813747228,5
1970,1970 - 1979,6,"DWD, monthly 'drought index'",0.4440133037694013,3.571119733924611,1.8669623059866962,6
1970,1970 - 1979,7,"DWD, monthly 'drought index'",0.10726164079822616,2.4563192904656312,1.3584257206208425,7
1970,1970 - 1979,8,"DWD, monthly 'drought index'",0.10676274944567626,3.943348115299332,1.6208425720620843,8
1970,1970 - 1979,9,"DWD, monthly 'drought index'",0.9940133037694013,3.6185144124168493,1.6643015521064302,9
1970,1970 - 1979,10,"DWD, monthly 'drought index'",0.28087583148558753,4.851884700665184,1.7905764966740576,10
1970,1970 - 1979,11,"DWD, monthly 'drought index'",0.918070953436807,4.231097560975608,2.6303769401330377,11
1970,1970 - 1979,12,"DWD, monthly 'drought index'",0.9650776053215078,8.323337028824833,3.884811529933481,12
1980,1980 - 1989,1,"DWD, monthly 'drought index'",1.3836474501108647,14.76524390243901,6.013414634146342,13
1980,1980 - 1989,2,"DWD, monthly 'drought index'",1.4371951219512193,6.325776053215077,3.2123059866962307,14
1980,1980 - 1989,3,"DWD, monthly 'drought index'",0.45110864745011087,5.798170731707316,2.3185144124168513,15
1980,1980 - 1989,4,"DWD, monthly 'drought index'",0.4340354767184035,3.848226164079821,1.986917960088692,16
1980,1980 - 1989,5,"DWD, monthly 'drought index'",9.977827050997783e-4,3.744401330376939,1.6189578713968957,17
1980,1980 - 1989,6,"DWD, monthly 'drought index'",0.45748337028824826,3.6360864745011083,2.076607538802661,18
1980,1980 - 1989,7,"DWD, monthly 'drought index'",0.0738359201773836,3.49290465631929,1.5219512195121951,19
1980,1980 - 1989,8,"DWD, monthly 'drought index'",0.243569844789357,2.094512195121951,1.305210643015521,20
