Messstellennummer,Decade,Decade_Label,Month,Label,Monatsmittelwert,q05,q95
5827700,1980,1980 - 1989,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",28.095133333333333,12.690000000000001,46.905
5827700,1980,1980 - 1989,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",34.18354838709677,16.8,66.7
5827700,1980,1980 - 1989,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",41.91733333333333,22.2,87.22500000000001
5827700,1980,1980 - 1989,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",51.00451612903226,27.57,95.81500000000001
5827700,1990,1990 - 1999,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",37.234032258064516,12.790000000000001,79.21
5827700,1990,1990 - 1999,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",38.32535460992908,16.915,77.88499999999999
5827700,1990,1990 - 1999,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",39.04677419354839,17.545,79.72500000000002
5827700,1990,1990 - 1999,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",35.8788,14.095,97.42
5827700,1990,1990 - 1999,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",23.537967741935482,6.509,52
5827700,1990,1990 - 1999,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",20.746733333333335,6.058,60.59500000000002
5827700,1990,1990 - 1999,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",17.20364516129032,5.0605,38.955
5827700,1990,1990 - 1999,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",12.723645161290323,5.187,23.155
5827700,1990,1990 - 1999,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",19.086166666666667,5.359,36.94000000000001
5827700,1990,1990 - 1999,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",20.34564516129032,6.593,30.085000000000008
5827700,1990,1990 - 1999,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",27.2278,15.2,48.8
5827700,1990,1990 - 1999,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",32.23625806451613,16.490000000000002,58.11000000000003
5827700,2000,2000 - 2009,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",35.87741935483871,17.7,78.485
5827700,2000,2000 - 2009,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",42.642402826855125,21.13,65.73999999999998
5827700,2000,2000 - 2009,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",44.509354838709676,22.29,75.6
5827700,2000,2000 - 2009,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",35.591366666666666,11.285,77.315
5827700,2000,2000 - 2009,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",17.67925806451613,8.146999999999998,32.765
5827700,2000,2000 - 2009,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",11.694466666666667,6.2090000000000005,23.01
5827700,2000,2000 - 2009,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",13.565967741935484,5.689,28.310000000000002
5827700,2000,2000 - 2009,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",15.669741935483872,5.6725,36.855
5827700,2000,2000 - 2009,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",15.014366666666668,6.4695,34.750000000000014
5827700,2000,2000 - 2009,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",20.759709677419355,9.129,44.31
5827700,2000,2000 - 2009,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",27.9734,13.080000000000002,60.11000000000003
5827700,2000,2000 - 2009,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.510322580645163,15.225000000000001,47.46000000000001
5827700,2010,2010 - 2019,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",49.62064516129032,21.025000000000002,114.55000000000001
5827700,2010,2010 - 2019,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",45.91276595744681,23.005,100.73999999999994
5827700,2010,2010 - 2019,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",42.45767741935484,19.445,72.78000000000003
5827700,2010,2010 - 2019,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",32.02536666666666,12.3,55.505
5827700,2010,2010 - 2019,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",20.470709677419354,9.0945,36.31
5827700,2010,2010 - 2019,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",22.186700000000002,7.916499999999999,76.105
5827700,2010,2010 - 2019,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",22.84483870967742,7.89,64.34000000000002
5827700,2010,2010 - 2019,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",23.899193548387096,6.307,74.275
5827700,2010,2010 - 2019,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",23.472733333333334,6.1594999999999995,62.93500000000001
5827700,2010,2010 - 2019,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.363419354838708,9.39,79.95500000000001
5827700,2010,2010 - 2019,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",32.98116666666667,10.99,80.24500000000003
5827700,2010,2010 - 2019,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",39.271967741935484,15.89,92.02000000000001
5827700,2020,2020 - 2029,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",27.698924731182796,16.880000000000003,40.03999999999999
5827700,2020,2020 - 2029,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",37.82823529411765,26.36,53.44
5827700,2020,2020 - 2029,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",27.74516129032258,15.16,44.16
5827700,2020,2020 - 2029,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",17.88577777777778,5.9925,27.304999999999996
5827700,2020,2020 - 2029,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",14.446774193548388,7.266,27.63999999999999
5827700,2020,2020 - 2029,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",11.183,7.5,16.459999999999997
5827700,2020,2020 - 2029,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",10.986236559139785,7.11,18.779999999999998
5827700,2020,2020 - 2029,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",9.938924731182796,6.6259999999999994,22.97999999999999
5827700,2020,2020 - 2029,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",11.413882352941176,4.084,24.080000000000002
5827700,2020,2020 - 2029,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",12.581129032258065,3.9675000000000002,24.224999999999984
5827700,2020,2020 - 2029,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",23.433333333333334,12.7,34.70499999999999
5827700,2020,2020 - 2029,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",19.84032258064516,13.11,23.7
5861200,2000,2000 - 2009,01,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9194354838709677,0.63,1.4689999999999985
5861200,2000,2000 - 2009,02,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9761061946902655,0.63,1.405
5861200,2000,2000 - 2009,03,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9461290322580646,0.6034999999999999,1.31
5861200,2000,2000 - 2009,04,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9356666666666666,0.61,1.4039999999999986
5861200,2000,2000 - 2009,05,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.456774193548387,0.54,3.175999999999999
5861200,2000,2000 - 2009,06,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.2883333333333333,0.44,2.5419999999999994
5861200,2000,2000 - 2009,07,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.1751209677419354,0.5035000000000001,2.268999999999999
5861200,2000,2000 - 2009,08,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.3846774193548388,0.3435,4.8195
5861200,2000,2000 - 2009,09,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.868375,0.37950000000000006,1.6
5861200,2000,2000 - 2009,10,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6790725806451613,0.42,1.16
5861200,2000,2000 - 2009,11,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.8267037037037037,0.6145,1.1954999999999996
5861200,2000,2000 - 2009,12,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.8184587813620071,0.62,1.17
5861200,2010,2010 - 2019,01,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9895322580645162,0.59,1.7555
5861200,2010,2010 - 2019,02,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9475780141843971,0.57,1.5394999999999999
5861200,2010,2010 - 2019,03,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9221290322580645,0.57,1.3
5861200,2010,2010 - 2019,04,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.8090333333333334,0.5695499999999999,1.1005
5861200,2010,2010 - 2019,05,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9419129032258065,0.4827,2.0755
5861200,2010,2010 - 2019,06,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.27226,0.423,2.9925000000000006
5861200,2010,2010 - 2019,07,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",1.1388548387096775,0.3569,2.5655
5861200,2010,2010 - 2019,08,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.9874225806451613,0.3067,2.51
5861200,2010,2010 - 2019,09,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.92484,0.39,1.8
5861200,2010,2010 - 2019,10,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.8529354838709677,0.44780000000000003,1.8555000000000001
5861200,2010,2010 - 2019,11,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.76871,0.5095000000000001,1.4105
5861200,2010,2010 - 2019,12,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.8351354838709677,0.53,1.1465
5861200,2020,2020 - 2029,01,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6168279569892473,0.5002,0.7178
5861200,2020,2020 - 2029,02,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.7161647058823529,0.6112,0.8805999999999999
5861200,2020,2020 - 2029,03,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6437204301075269,0.5036,0.7883999999999995
5861200,2020,2020 - 2029,04,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.5377333333333333,0.39445,0.6475500000000001
5861200,2020,2020 - 2029,05,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.4936451612903226,0.32620000000000005,0.6443999999999999
5861200,2020,2020 - 2029,06,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.4565888888888889,0.32989999999999997,0.6614499999999999
5861200,2020,2020 - 2029,07,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.42694623655913977,0.2736,0.5923999999999998
5861200,2020,2020 - 2029,08,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.46846236559139787,0.29359999999999997,0.6555999999999997
5861200,2020,2020 - 2029,09,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.4803764705882353,0.2122,0.6936
5861200,2020,2020 - 2029,10,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6318548387096774,0.5219,0.8344499999999999
5861200,2020,2020 - 2029,11,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6193666666666666,0.35569999999999996,0.8329999999999999
5861200,2020,2020 - 2029,12,"Wiesengrund (Neuenhagener Mühlenfließ, id: 5861200, fluss-km: 3.00)",0.6242096774193548,0.5741999999999999,0.6776
5862811,2000,2000 - 2009,01,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",13.312387096774193,5.682,29.429999999999996
5862811,2000,2000 - 2009,02,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",17.91276595744681,8.78,34.5
5862811,2000,2000 - 2009,03,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",20.463225806451614,11.07,31.719999999999995
5862811,2000,2000 - 2009,04,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",15.908333333333333,4.0125,45.7
5862811,2000,2000 - 2009,05,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",6.019290322580646,1.8599999999999999,11.629999999999999
5862811,2000,2000 - 2009,06,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",4.574066666666667,0.419,10.70499999999998
5862811,2000,2000 - 2009,07,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",5.71283870967742,-1.0880000000000003,15.259999999999994
5862811,2000,2000 - 2009,08,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",6.502258064516129,-0.2360000000000001,20.159999999999997
5862811,2000,2000 - 2009,09,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",4.5226,0.4744999999999998,10.354999999999999
5862811,2000,2000 - 2009,10,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",7.93683870967742,3.161,16.029999999999998
5862811,2000,2000 - 2009,11,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",10.435666666666666,3.2325,20.839999999999986
5862811,2000,2000 - 2009,12,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",11.158129032258065,3.3409999999999997,20.19999999999998
5862811,2010,2010 - 2019,01,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",26.733870967741936,7.676000000000001,53.3
5862811,2010,2010 - 2019,02,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",23.984716312056737,10.405000000000001,48.489999999999995
5862811,2010,2010 - 2019,03,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",22.055903225806453,7.3615,43.465
5862811,2010,2010 - 2019,04,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",14.327333333333334,5.277500000000001,32.705000000000005
5862811,2010,2010 - 2019,05,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",8.082967741935484,2.059,16.210000000000004
5862811,2010,2010 - 2019,06,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",10.9618,0.3450000000000001,51.8
5862811,2010,2010 - 2019,07,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",10.495935483870968,0.94,37.97500000000001
5862811,2010,2010 - 2019,08,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",11.204354838709678,1.318,42.010000000000005
5862811,2010,2010 - 2019,09,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",10.660433333333334,1.448,34.510000000000005
5862811,2010,2010 - 2019,10,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",14.576322580645162,3.1035000000000004,48.5
5862811,2010,2010 - 2019,11,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",16.2716,4.6895,43.53500000000001
5862811,2010,2010 - 2019,12,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",19.518806451612903,5.0845,43.55500000000001
5862811,2020,2020 - 2029,01,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",10.451505376344086,5.630000000000001,18.55999999999999
5862811,2020,2020 - 2029,02,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",15.520235294117647,7.782000000000001,24.72
5862811,2020,2020 - 2029,03,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",11.171505376344086,5.836,17.64
5862811,2020,2020 - 2029,04,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",6.3773333333333335,3.282,10.319999999999999
5862811,2020,2020 - 2029,05,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",4.665913978494624,0.19400000000000012,7.937999999999995
5862811,2020,2020 - 2029,06,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",3.425222222222222,-1.2835,6.401999999999999
5862811,2020,2020 - 2029,07,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",3.3416129032258066,-1.646,8.029999999999998
5862811,2020,2020 - 2029,08,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",3.0180645161290323,-2.186,7.929999999999996
5862811,2020,2020 - 2029,09,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",4.3198823529411765,0.37800000000000006,8.154
5862811,2020,2020 - 2029,10,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",5.353064516129033,3.7405000000000004,9.013
5862811,2020,2020 - 2029,11,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",7.828333333333333,5.4595,13.424999999999999
5862811,2020,2020 - 2029,12,"Schmöckwitz US (Zeuthener See, id: 5862811, fluss-km: 11.20)",7.365166666666667,4.85,11.9
5864800,2000,2000 - 2009,01,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.15896774193548388,0.047,0.48699999999999843
5864800,2000,2000 - 2009,02,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.19957446808510637,0.05,0.49
5864800,2000,2000 - 2009,03,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.1907741935483871,0.06,0.45599999999999963
5864800,2000,2000 - 2009,04,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.15513333333333335,0.03,0.45
5864800,2000,2000 - 2009,05,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.17503225806451614,0.02699999999999999,0.49599999999999966
5864800,2000,2000 - 2009,06,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.10713333333333333,0.02,0.31549999999999984
5864800,2000,2000 - 2009,07,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.13251612903225807,0.01,0.5439999999999986
5864800,2000,2000 - 2009,08,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.11690322580645161,0.01,0.44599999999999795
5864800,2000,2000 - 2009,09,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.0962,0.01,0.3664999999999995
5864800,2000,2000 - 2009,10,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.08729032258064516,0,0.28
5864800,2000,2000 - 2009,11,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.10766666666666666,0.03,0.3214999999999995
5864800,2000,2000 - 2009,12,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.1067741935483871,0.02,0.2675
5864800,2010,2010 - 2019,01,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.21449032258064515,0.035,0.56
5864800,2010,2010 - 2019,02,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.1889113475177305,0.032,0.45
5864800,2010,2010 - 2019,03,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.16606774193548388,0.04,0.3410000000000002
5864800,2010,2010 - 2019,04,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.12799333333333335,0.028950000000000004,0.321
5864800,2010,2010 - 2019,05,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.09591612903225806,0.013450000000000004,0.26
5864800,2010,2010 - 2019,06,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.10533000000000001,0.01,0.37
5864800,2010,2010 - 2019,07,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.1632225806451613,0.01,0.64055
5864800,2010,2010 - 2019,08,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.10368709677419355,0,0.34
5864800,2010,2010 - 2019,09,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.07185666666666667,0,0.2405000000000001
5864800,2010,2010 - 2019,10,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.08314516129032258,0,0.301
5864800,2010,2010 - 2019,11,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.09877666666666667,0,0.29085000000000016
5864800,2010,2010 - 2019,12,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.12740645161290323,0.012450000000000003,0.3128000000000002
5864800,2020,2020 - 2029,01,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.04978494623655914,0.01,0.14659999999999987
5864800,2020,2020 - 2029,02,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.11067058823529412,0.019200000000000002,0.30959999999999993
5864800,2020,2020 - 2029,03,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.0473010752688172,0.005600000000000001,0.15899999999999986
5864800,2020,2020 - 2029,04,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.031322222222222224,0.007,0.09555
5864800,2020,2020 - 2029,05,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.045913978494623656,0.005,0.1899999999999993
5864800,2020,2020 - 2029,06,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.029633333333333334,0.003,0.13465
5864800,2020,2020 - 2029,07,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.059655913978494624,0,0.21599999999999997
5864800,2020,2020 - 2029,08,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.027333333333333334,0,0.13199999999999992
5864800,2020,2020 - 2029,09,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.029176470588235293,0,0.09979999999999996
5864800,2020,2020 - 2029,10,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.04082258064516129,0.012,0.1416499999999999
5864800,2020,2020 - 2029,11,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.046483333333333335,0.008,0.19935
5864800,2020,2020 - 2029,12,"Wuhletal (Wuhle, id: 5864800, fluss-km: 8.04)",0.034193548387096775,0.007,0.13495
5864801,2010,2010 - 2019,01,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.042451612903225806,0.001,0.1372
5864801,2010,2010 - 2019,02,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.038226190476190476,0.001,0.111
5864801,2010,2010 - 2019,03,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.03760215053763441,0.002,0.1117999999999999
5864801,2010,2010 - 2019,04,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.03605940594059406,0.001,0.125
5864801,2010,2010 - 2019,05,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.015989247311827957,0.001,0.034799999999999984
5864801,2010,2010 - 2019,06,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.032744444444444444,0.001,0.14004999999999979
5864801,2010,2010 - 2019,07,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.04051724137931034,0.001,0.23490000000000016
5864801,2010,2010 - 2019,08,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.01593478260869565,0.001,0.09350000000000003
5864801,2010,2010 - 2019,09,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.011622222222222223,0.001,0.07284999999999998
5864801,2010,2010 - 2019,10,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.016876288659793813,0.001,0.07999999999999984
5864801,2010,2010 - 2019,11,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.0163,0.001,0.05534999999999998
5864801,2010,2010 - 2019,12,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.019596774193548386,0.001,0.06284999999999999
5864801,2020,2020 - 2029,01,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.017279569892473118,0.001,0.0624
5864801,2020,2020 - 2029,02,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.029294117647058825,0.004,0.10439999999999997
5864801,2020,2020 - 2029,03,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.01081720430107527,0.001,0.060799999999999854
5864801,2020,2020 - 2029,04,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.009366666666666667,0.001,0.039
5864801,2020,2020 - 2029,05,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.014698924731182795,0.001,0.05439999999999999
5864801,2020,2020 - 2029,06,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.0183,0.001,0.08184999999999998
5864801,2020,2020 - 2029,07,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.01756989247311828,0.001,0.07039999999999999
5864801,2020,2020 - 2029,08,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.017537634408602152,0.001,0.07239999999999991
5864801,2020,2020 - 2029,09,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.015188235294117646,0.001,0.06439999999999997
5864801,2020,2020 - 2029,10,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.015096774193548388,0.001,0.06354999999999997
5864801,2020,2020 - 2029,11,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.013433333333333334,0.001,0.04664999999999974
5864801,2020,2020 - 2029,12,"Am Kienberg (Hellersdorfer Graben, id: 5864801, fluss-km: 0.26)",0.012225806451612904,0.001,0.060249999999999936
5865300,2000,2000 - 2009,01,"Am Bahndamm (Wuhle, id: 5865300, fluss-km: 0.85)",0.47096774193548385,0.15,1.2639999999999998
5865300,2000,2000 - 2009,02,"Am Bahndamm (Wuhle, id: 5865300, fluss-km: 0.85)",0.4131313131313131,0.19,0.7714999999999997
5865300,2000,2000 - 2009,03,"Am Bahndamm (Wuhle, id: 5865300, fluss-km: 0.85)",0.37193548387096775,0.22,0.67
5865300,2000,2000 - 2009,04,"Am Bahndamm (Wuhle, id: 5865300, fluss-km: 0.85)",0.36004761904761906,0.21,0.7809999999999997
