Messstellennummer,Decade,Decade_Label,Month,Label,Monatsmittelwert,q05,q95
1,1950,1950 - 1959,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.00333333333333,34.61,35.34
1,1950,1950 - 1959,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.001666666666665,34.65,35.31
1,1950,1950 - 1959,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.975,34.66,35.31
1,1950,1950 - 1959,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.99333333333333,34.64,35.35
1,1950,1950 - 1959,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.01,34.66,35.35
1,1950,1950 - 1959,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.00833333333333,34.57,35.37
1,1950,1950 - 1959,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.02666666666667,34.59,35.31
1,1950,1950 - 1959,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.04,34.55,35.3
1,1950,1950 - 1959,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.03,34.52,35.29
1,1950,1950 - 1959,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",35.035,34.54,35.34
1,1950,1950 - 1959,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.97714285714286,34.58,35.25
1,1950,1950 - 1959,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.99,34.6,35.38
1,1960,1960 - 1969,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.831,34.42,35.13
1,1960,1960 - 1969,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.831,34.42,35.12
1,1960,1960 - 1969,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.827,34.42,35.13
1,1960,1960 - 1969,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.833,34.38,35.13
1,1960,1960 - 1969,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.851,34.42,35.18
1,1960,1960 - 1969,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.868,34.45,35.21
1,1960,1960 - 1969,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.901428571428575,34.5,35.23
1,1960,1960 - 1969,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.902,34.54,35.23
1,1960,1960 - 1969,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.907,34.52,35.24
1,1960,1960 - 1969,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.896,34.48,35.19
1,1960,1960 - 1969,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.885,34.46,35.2
1,1960,1960 - 1969,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.875,34.46,35.16
1,1970,1970 - 1979,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.6035,34.079499999999996,35.28
1,1970,1970 - 1979,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.60190476190476,34.12,35.18
1,1970,1970 - 1979,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.602000000000004,34.079,35.16
1,1970,1970 - 1979,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.562,34.058,35.14
1,1970,1970 - 1979,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.548,34.0685,35.15
1,1970,1970 - 1979,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.521904761904764,34.02,35.22
1,1970,1970 - 1979,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.541,34.024499999999996,35.24
1,1970,1970 - 1979,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.537,33.978,35.23
1,1970,1970 - 1979,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.521,33.989000000000004,35.19
1,1970,1970 - 1979,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.531,34.0485,35.29
1,1970,1970 - 1979,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.546,34.069500000000005,35.28
1,1970,1970 - 1979,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.553,34.088,35.3
1,1980,1980 - 1989,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.575,34.218,35.03
1,1980,1980 - 1989,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.5745,34.227,35.024
1,1980,1980 - 1989,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.57,34.23,35.07
1,1980,1980 - 1989,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.588,34.178999999999995,35.100500000000004
1,1980,1980 - 1989,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.566,34.177,34.9705
1,1980,1980 - 1989,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.58428571428571,34.26,34.97
1,1980,1980 - 1989,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.584761904761905,34.28,34.95
1,1980,1980 - 1989,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.5595,34.269,34.95100000000001
1,1980,1980 - 1989,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.5805,34.279500000000006,34.960499999999996
1,1980,1980 - 1989,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.55842105263158,34.209,34.951
1,1980,1980 - 1989,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.5775,34.249,35.0125
1,1980,1980 - 1989,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.537,34.21,35.0705
1,1990,1990 - 1999,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.03310880829016,33.61,34.403999999999996
1,1990,1990 - 1999,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.03721393034826,33.62,34.41
1,1990,1990 - 1999,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.989464285714284,33.63,34.39
1,1990,1990 - 1999,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.02120218579235,33.620999999999995,34.38
1,1990,1990 - 1999,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.02015706806283,33.62,34.38
1,1990,1990 - 1999,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.02266304347826,33.63,34.37
1,1990,1990 - 1999,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.04376811594203,33.62,34.37
1,1990,1990 - 1999,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.04468619246862,33.61,34.37
1,1990,1990 - 1999,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.00611570247934,33.61,34.38
1,1990,1990 - 1999,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.00088353413655,33.584,34.396
1,1990,1990 - 1999,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.00304166666667,33.61,34.4
1,1990,1990 - 1999,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.000791666666665,33.58,34.4
1,2000,2000 - 2009,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.116652719665275,33.92,34.49
1,2000,2000 - 2009,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.12106194690266,33.912499999999994,34.47
1,2000,2000 - 2009,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.14087866108787,33.92,34.47
1,2000,2000 - 2009,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.15521126760564,33.92,34.49
1,2000,2000 - 2009,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.13188679245283,33.92,34.51
1,2000,2000 - 2009,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.132777777777775,33.9245,34.51
1,2000,2000 - 2009,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.126594982078856,33.91,34.53
1,2000,2000 - 2009,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.12179211469534,33.89,34.51
1,2000,2000 - 2009,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.11796296296296,33.85,34.51
1,2000,2000 - 2009,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.12275985663082,33.86,34.51
1,2000,2000 - 2009,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.12814814814815,33.88,34.51
1,2000,2000 - 2009,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.14367346938776,33.88,34.5
1,2010,2010 - 2019,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.284290322580645,33.85,34.6
1,2010,2010 - 2019,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.29241134751773,33.84,34.63
1,2010,2010 - 2019,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.29845161290323,33.82,34.63
1,2010,2010 - 2019,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.284,33.81,34.63
1,2010,2010 - 2019,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.25125806451613,33.78,34.6
1,2010,2010 - 2019,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.2135,33.73,34.56
1,2010,2010 - 2019,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.19245161290323,33.804500000000004,34.55
1,2010,2010 - 2019,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.18825806451613,33.7945,34.53
1,2010,2010 - 2019,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.19656666666667,33.78,34.54
1,2010,2010 - 2019,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.21490322580645,33.8,34.57
1,2010,2010 - 2019,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.2285,33.82,34.59
1,2010,2010 - 2019,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",34.233548387096775,33.82,34.6
1,2020,2020 - 2029,01,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.72341935483871,33.6,33.83
1,2020,2020 - 2029,02,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.741056338028166,33.61,33.83
1,2020,2020 - 2029,03,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.74248062015504,33.63,33.84
1,2020,2020 - 2029,04,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.728,33.65,33.82
1,2020,2020 - 2029,05,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.69572580645161,33.61,33.78
1,2020,2020 - 2029,06,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.64025,33.54,33.74
1,2020,2020 - 2029,07,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.6208064516129,33.55,33.71
1,2020,2020 - 2029,08,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.608790322580646,33.57,33.66
1,2020,2020 - 2029,09,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.61566666666667,33.56,33.66
1,2020,2020 - 2029,10,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.641370967741935,33.59,33.7
1,2020,2020 - 2029,11,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.6635,33.6,33.74
1,2020,2020 - 2029,12,"1 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 49.2 m, fok-fuk: 37.3-39.3 m)",33.67903225806452,33.6,33.76
2,1950,1950 - 1959,01,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.37833333333333,35.22,35.51
2,1950,1950 - 1959,02,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.39333333333333,35.23,35.51
2,1950,1950 - 1959,03,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.42666666666666,35.21,35.55
2,1950,1950 - 1959,04,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.46,35.24,35.6
2,1950,1950 - 1959,05,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.465,35.22,35.6
2,1950,1950 - 1959,06,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.446666666666665,35.25,35.55
2,1950,1950 - 1959,07,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.394999999999996,35.18,35.55
2,1950,1950 - 1959,08,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.38166666666667,35.23,35.48
2,1950,1950 - 1959,09,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.373333333333335,35.33,35.49
2,1950,1950 - 1959,10,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.355,35.22,35.44
2,1950,1950 - 1959,11,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.35857142857143,35.27,35.48
2,1950,1950 - 1959,12,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.37285714285714,35.25,35.51
2,1960,1960 - 1969,01,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.44,35.27,35.55
2,1960,1960 - 1969,02,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.472,35.3,35.59
2,1960,1960 - 1969,03,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.492000000000004,35.29,35.71
2,1960,1960 - 1969,04,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.522,35.32,35.67
2,1960,1960 - 1969,05,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.537,35.36,35.65
2,1960,1960 - 1969,06,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.504,35.32,35.65
2,1960,1960 - 1969,07,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.474761904761905,35.24,35.67
2,1960,1960 - 1969,08,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.397,35.15,35.55
2,1960,1960 - 1969,09,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.39,35.18,35.61
2,1960,1960 - 1969,10,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.365,35.15,35.52
2,1960,1960 - 1969,11,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.374,35.21,35.47
2,1960,1960 - 1969,12,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.408,35.24,35.5
2,1970,1970 - 1979,01,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.485,35.2195,35.763999999999996
2,1970,1970 - 1979,02,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.49,35.286,35.8215
2,1970,1970 - 1979,03,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.494,35.3585,35.7435
2,1970,1970 - 1979,04,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.555,35.37,35.8205
2,1970,1970 - 1979,05,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.553,35.36899999999999,35.85
2,1970,1970 - 1979,06,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.5495,35.37,35.77
2,1970,1970 - 1979,07,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.5215,35.3385,35.73
2,1970,1970 - 1979,08,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.4895,35.278,35.63100000000001
2,1970,1970 - 1979,09,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.433,35.2095,35.542500000000004
2,1970,1970 - 1979,10,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.4295,35.2,35.591
2,1970,1970 - 1979,11,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.445,35.228,35.62049999999999
2,1970,1970 - 1979,12,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.467,35.2575,35.642
2,1980,1980 - 1989,01,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.53,35.379000000000005,35.724000000000004
2,1980,1980 - 1989,02,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.556,35.399499999999996,35.701
2,1980,1980 - 1989,03,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.595238095238095,35.41,35.8
2,1980,1980 - 1989,04,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.6155,35.409,35.853500000000004
2,1980,1980 - 1989,05,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.6045,35.397,35.7915
2,1980,1980 - 1989,06,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.60095238095238,35.32,35.69
2,1980,1980 - 1989,07,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.55952380952381,35.24,35.73
2,1980,1980 - 1989,08,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.468,35.209,35.653
2,1980,1980 - 1989,09,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.4435,35.159499999999994,35.650999999999996
2,1980,1980 - 1989,10,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.3965,35.169000000000004,35.5605
2,1980,1980 - 1989,11,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.396,35.217,35.6115
2,1980,1980 - 1989,12,"2 (Reinickendorf, Hauptgrundwasserleiter (GWL 1.3 + 2), gok: 37.6 m, fok-fuk: 15.6-17.6 m)",35.4275,35.297999999999995,35.691
